"Column Name","Label"
"DP04_0124E","Estimate!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more"
"DP04_0124M","Margin of Error!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more"
"DP04_0125E","Estimate!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Not computed"
"DP04_0125M","Margin of Error!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Not computed"
"DP04_0126E","Estimate!!GROSS RENT!!Occupied units paying rent"
"DP04_0126M","Margin of Error!!GROSS RENT!!Occupied units paying rent"
"DP04_0127E","Estimate!!GROSS RENT!!Occupied units paying rent!!Less than $500"
"DP04_0127M","Margin of Error!!GROSS RENT!!Occupied units paying rent!!Less than $500"
"DP04_0128E","Estimate!!GROSS RENT!!Occupied units paying rent!!$500 to $999"
"DP04_0128M","Margin of Error!!GROSS RENT!!Occupied units paying rent!!$500 to $999"
"DP04_0129E","Estimate!!GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499"
"DP04_0129M","Margin of Error!!GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499"
"DP04_0130E","Estimate!!GROSS RENT!!Occupied units paying rent!!$1,500 to $1,999"
"DP04_0130M","Margin of Error!!GROSS RENT!!Occupied units paying rent!!$1,500 to $1,999"
"DP04_0131E","Estimate!!GROSS RENT!!Occupied units paying rent!!$2,000 to $2,499"
"DP04_0131M","Margin of Error!!GROSS RENT!!Occupied units paying rent!!$2,000 to $2,499"
"DP04_0132E","Estimate!!GROSS RENT!!Occupied units paying rent!!$2,500 to $2,999"
"DP04_0132M","Margin of Error!!GROSS RENT!!Occupied units paying rent!!$2,500 to $2,999"
"DP04_0133E","Estimate!!GROSS RENT!!Occupied units paying rent!!$3,000 or more"
"DP04_0133M","Margin of Error!!GROSS RENT!!Occupied units paying rent!!$3,000 or more"
"DP04_0134E","Estimate!!GROSS RENT!!Occupied units paying rent!!Median (dollars)"
"DP04_0134M","Margin of Error!!GROSS RENT!!Occupied units paying rent!!Median (dollars)"
"DP04_0135E","Estimate!!GROSS RENT!!Occupied units paying rent!!No rent paid"
"DP04_0135M","Margin of Error!!GROSS RENT!!Occupied units paying rent!!No rent paid"
"DP04_0136E","Estimate!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)"
"DP04_0136M","Margin of Error!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)"
"DP04_0137E","Estimate!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent"
"DP04_0137M","Margin of Error!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent"
"DP04_0138E","Estimate!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent"
"DP04_0138M","Margin of Error!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent"
"DP04_0139E","Estimate!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent"
"DP04_0139M","Margin of Error!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent"
"DP04_0140E","Estimate!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent"
"DP04_0140M","Margin of Error!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent"
"DP04_0141E","Estimate!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent"
"DP04_0141M","Margin of Error!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent"
"DP04_0142E","Estimate!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more"
"DP04_0142M","Margin of Error!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more"
"DP04_0143E","Estimate!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Not computed"
"DP04_0143M","Margin of Error!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Not computed"
"DP04_0001PE","Percent!!HOUSING OCCUPANCY!!Total housing units"
"DP04_0001PM","Percent Margin of Error!!HOUSING OCCUPANCY!!Total housing units"
"DP04_0002PE","Percent!!HOUSING OCCUPANCY!!Total housing units!!Occupied housing units"
"DP04_0002PM","Percent Margin of Error!!HOUSING OCCUPANCY!!Total housing units!!Occupied housing units"
"DP04_0003PE","Percent!!HOUSING OCCUPANCY!!Total housing units!!Vacant housing units"
"DP04_0003PM","Percent Margin of Error!!HOUSING OCCUPANCY!!Total housing units!!Vacant housing units"
"DP04_0004PE","Percent!!HOUSING OCCUPANCY!!Total housing units!!Homeowner vacancy rate"
"DP04_0004PM","Percent Margin of Error!!HOUSING OCCUPANCY!!Total housing units!!Homeowner vacancy rate"
"DP04_0005PE","Percent!!HOUSING OCCUPANCY!!Total housing units!!Rental vacancy rate"
"DP04_0005PM","Percent Margin of Error!!HOUSING OCCUPANCY!!Total housing units!!Rental vacancy rate"
"DP04_0006PE","Percent!!UNITS IN STRUCTURE!!Total housing units"
"DP04_0006PM","Percent Margin of Error!!UNITS IN STRUCTURE!!Total housing units"
"DP04_0007PE","Percent!!UNITS IN STRUCTURE!!Total housing units!!1-unit, detached"
"DP04_0007PM","Percent Margin of Error!!UNITS IN STRUCTURE!!Total housing units!!1-unit, detached"
"DP04_0008PE","Percent!!UNITS IN STRUCTURE!!Total housing units!!1-unit, attached"
"DP04_0008PM","Percent Margin of Error!!UNITS IN STRUCTURE!!Total housing units!!1-unit, attached"
"DP04_0009PE","Percent!!UNITS IN STRUCTURE!!Total housing units!!2 units"
"DP04_0009PM","Percent Margin of Error!!UNITS IN STRUCTURE!!Total housing units!!2 units"
"DP04_0010PE","Percent!!UNITS IN STRUCTURE!!Total housing units!!3 or 4 units"
"DP04_0010PM","Percent Margin of Error!!UNITS IN STRUCTURE!!Total housing units!!3 or 4 units"
"DP04_0011PE","Percent!!UNITS IN STRUCTURE!!Total housing units!!5 to 9 units"
"DP04_0011PM","Percent Margin of Error!!UNITS IN STRUCTURE!!Total housing units!!5 to 9 units"
"DP04_0012PE","Percent!!UNITS IN STRUCTURE!!Total housing units!!10 to 19 units"
"DP04_0012PM","Percent Margin of Error!!UNITS IN STRUCTURE!!Total housing units!!10 to 19 units"
"DP04_0013PE","Percent!!UNITS IN STRUCTURE!!Total housing units!!20 or more units"
"DP04_0013PM","Percent Margin of Error!!UNITS IN STRUCTURE!!Total housing units!!20 or more units"
"DP04_0014PE","Percent!!UNITS IN STRUCTURE!!Total housing units!!Mobile home"
"DP04_0014PM","Percent Margin of Error!!UNITS IN STRUCTURE!!Total housing units!!Mobile home"
"DP04_0015PE","Percent!!UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc."
"DP04_0015PM","Percent Margin of Error!!UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc."
"DP04_0016PE","Percent!!YEAR STRUCTURE BUILT!!Total housing units"
"DP04_0016PM","Percent Margin of Error!!YEAR STRUCTURE BUILT!!Total housing units"
"DP04_0017PE","Percent!!YEAR STRUCTURE BUILT!!Total housing units!!Built 2014 or later"
"DP04_0017PM","Percent Margin of Error!!YEAR STRUCTURE BUILT!!Total housing units!!Built 2014 or later"
"DP04_0018PE","Percent!!YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 to 2013"
"DP04_0018PM","Percent Margin of Error!!YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 to 2013"
"DP04_0019PE","Percent!!YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009"
"DP04_0019PM","Percent Margin of Error!!YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009"
"DP04_0020PE","Percent!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999"
"DP04_0020PM","Percent Margin of Error!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999"
"DP04_0021PE","Percent!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989"
"DP04_0021PM","Percent Margin of Error!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989"
"DP04_0022PE","Percent!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979"
"DP04_0022PM","Percent Margin of Error!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979"
"DP04_0023PE","Percent!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969"
"DP04_0023PM","Percent Margin of Error!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969"
"DP04_0024PE","Percent!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959"
"DP04_0024PM","Percent Margin of Error!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959"
"DP04_0025PE","Percent!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949"
"DP04_0025PM","Percent Margin of Error!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949"
"DP04_0026PE","Percent!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier"
"DP04_0026PM","Percent Margin of Error!!YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier"
"DP04_0027PE","Percent!!ROOMS!!Total housing units"
"DP04_0027PM","Percent Margin of Error!!ROOMS!!Total housing units"
"DP04_0028PE","Percent!!ROOMS!!Total housing units!!1 room"
"DP04_0028PM","Percent Margin of Error!!ROOMS!!Total housing units!!1 room"
"DP04_0029PE","Percent!!ROOMS!!Total housing units!!2 rooms"
"DP04_0029PM","Percent Margin of Error!!ROOMS!!Total housing units!!2 rooms"
"DP04_0030PE","Percent!!ROOMS!!Total housing units!!3 rooms"
"DP04_0030PM","Percent Margin of Error!!ROOMS!!Total housing units!!3 rooms"
"DP04_0031PE","Percent!!ROOMS!!Total housing units!!4 rooms"
"DP04_0031PM","Percent Margin of Error!!ROOMS!!Total housing units!!4 rooms"
"DP04_0032PE","Percent!!ROOMS!!Total housing units!!5 rooms"
"DP04_0032PM","Percent Margin of Error!!ROOMS!!Total housing units!!5 rooms"
"DP04_0033PE","Percent!!ROOMS!!Total housing units!!6 rooms"
"DP04_0033PM","Percent Margin of Error!!ROOMS!!Total housing units!!6 rooms"
"DP04_0034PE","Percent!!ROOMS!!Total housing units!!7 rooms"
"DP04_0034PM","Percent Margin of Error!!ROOMS!!Total housing units!!7 rooms"
"DP04_0035PE","Percent!!ROOMS!!Total housing units!!8 rooms"
"DP04_0035PM","Percent Margin of Error!!ROOMS!!Total housing units!!8 rooms"
"DP04_0036PE","Percent!!ROOMS!!Total housing units!!9 rooms or more"
"DP04_0036PM","Percent Margin of Error!!ROOMS!!Total housing units!!9 rooms or more"
"DP04_0037PE","Percent!!ROOMS!!Total housing units!!Median rooms"
"DP04_0037PM","Percent Margin of Error!!ROOMS!!Total housing units!!Median rooms"
"DP04_0038PE","Percent!!BEDROOMS!!Total housing units"
"DP04_0038PM","Percent Margin of Error!!BEDROOMS!!Total housing units"
"DP04_0039PE","Percent!!BEDROOMS!!Total housing units!!No bedroom"
"DP04_0039PM","Percent Margin of Error!!BEDROOMS!!Total housing units!!No bedroom"
"DP04_0040PE","Percent!!BEDROOMS!!Total housing units!!1 bedroom"
"DP04_0040PM","Percent Margin of Error!!BEDROOMS!!Total housing units!!1 bedroom"
"DP04_0041PE","Percent!!BEDROOMS!!Total housing units!!2 bedrooms"
"DP04_0041PM","Percent Margin of Error!!BEDROOMS!!Total housing units!!2 bedrooms"
"DP04_0042PE","Percent!!BEDROOMS!!Total housing units!!3 bedrooms"
"DP04_0042PM","Percent Margin of Error!!BEDROOMS!!Total housing units!!3 bedrooms"
"DP04_0043PE","Percent!!BEDROOMS!!Total housing units!!4 bedrooms"
"DP04_0043PM","Percent Margin of Error!!BEDROOMS!!Total housing units!!4 bedrooms"
"DP04_0044PE","Percent!!BEDROOMS!!Total housing units!!5 or more bedrooms"
"DP04_0044PM","Percent Margin of Error!!BEDROOMS!!Total housing units!!5 or more bedrooms"
"DP04_0045PE","Percent!!HOUSING TENURE!!Occupied housing units"
"DP04_0045PM","Percent Margin of Error!!HOUSING TENURE!!Occupied housing units"
"DP04_0046PE","Percent!!HOUSING TENURE!!Occupied housing units!!Owner-occupied"
"DP04_0046PM","Percent Margin of Error!!HOUSING TENURE!!Occupied housing units!!Owner-occupied"
"DP04_0047PE","Percent!!HOUSING TENURE!!Occupied housing units!!Renter-occupied"
"DP04_0047PM","Percent Margin of Error!!HOUSING TENURE!!Occupied housing units!!Renter-occupied"
"DP04_0048PE","Percent!!HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit"
"DP04_0048PM","Percent Margin of Error!!HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit"
"DP04_0049PE","Percent!!HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit"
"DP04_0049PM","Percent Margin of Error!!HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit"
"DP04_0050PE","Percent!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units"
"DP04_0050PM","Percent Margin of Error!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units"
"DP04_0051PE","Percent!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2019 or later"
"DP04_0051PM","Percent Margin of Error!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2019 or later"
"DP04_0052PE","Percent!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 to 2018"
"DP04_0052PM","Percent Margin of Error!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 to 2018"
"DP04_0053PE","Percent!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014"
"DP04_0053PM","Percent Margin of Error!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014"
"DP04_0054PE","Percent!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009"
"DP04_0054PM","Percent Margin of Error!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009"
"DP04_0055PE","Percent!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999"
"DP04_0055PM","Percent Margin of Error!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999"
"DP04_0056PE","Percent!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1989 and earlier"
"DP04_0056PM","Percent Margin of Error!!YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1989 and earlier"
"DP04_0057PE","Percent!!VEHICLES AVAILABLE!!Occupied housing units"
"DP04_0057PM","Percent Margin of Error!!VEHICLES AVAILABLE!!Occupied housing units"
"DP04_0058PE","Percent!!VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available"
"DP04_0058PM","Percent Margin of Error!!VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available"
"DP04_0059PE","Percent!!VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available"
"DP04_0059PM","Percent Margin of Error!!VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available"
"DP04_0060PE","Percent!!VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available"
"DP04_0060PM","Percent Margin of Error!!VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available"
"DP04_0061PE","Percent!!VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available"
"DP04_0061PM","Percent Margin of Error!!VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available"
"DP04_0062PE","Percent!!HOUSE HEATING FUEL!!Occupied housing units"
"DP04_0062PM","Percent Margin of Error!!HOUSE HEATING FUEL!!Occupied housing units"
"DP04_0063PE","Percent!!HOUSE HEATING FUEL!!Occupied housing units!!Utility gas"
"DP04_0063PM","Percent Margin of Error!!HOUSE HEATING FUEL!!Occupied housing units!!Utility gas"
"DP04_0064PE","Percent!!HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas"
"DP04_0064PM","Percent Margin of Error!!HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas"
"DP04_0065PE","Percent!!HOUSE HEATING FUEL!!Occupied housing units!!Electricity"
"DP04_0065PM","Percent Margin of Error!!HOUSE HEATING FUEL!!Occupied housing units!!Electricity"
"DP04_0066PE","Percent!!HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc."
"DP04_0066PM","Percent Margin of Error!!HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc."
"DP04_0067PE","Percent!!HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke"
"DP04_0067PM","Percent Margin of Error!!HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke"
"DP04_0068PE","Percent!!HOUSE HEATING FUEL!!Occupied housing units!!Wood"
"DP04_0068PM","Percent Margin of Error!!HOUSE HEATING FUEL!!Occupied housing units!!Wood"
"DP04_0069PE","Percent!!HOUSE HEATING FUEL!!Occupied housing units!!Solar energy"
"DP04_0069PM","Percent Margin of Error!!HOUSE HEATING FUEL!!Occupied housing units!!Solar energy"
"DP04_0070PE","Percent!!HOUSE HEATING FUEL!!Occupied housing units!!Other fuel"
"DP04_0070PM","Percent Margin of Error!!HOUSE HEATING FUEL!!Occupied housing units!!Other fuel"
"DP04_0071PE","Percent!!HOUSE HEATING FUEL!!Occupied housing units!!No fuel used"
"DP04_0071PM","Percent Margin of Error!!HOUSE HEATING FUEL!!Occupied housing units!!No fuel used"
"DP04_0072PE","Percent!!SELECTED CHARACTERISTICS!!Occupied housing units"
"DP04_0072PM","Percent Margin of Error!!SELECTED CHARACTERISTICS!!Occupied housing units"
"DP04_0073PE","Percent!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities"
"DP04_0073PM","Percent Margin of Error!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities"
"DP04_0074PE","Percent!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities"
"DP04_0074PM","Percent Margin of Error!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities"
"DP04_0075PE","Percent!!SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available"
"DP04_0075PM","Percent Margin of Error!!SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available"
"DP04_0076PE","Percent!!OCCUPANTS PER ROOM!!Occupied housing units"
"DP04_0076PM","Percent Margin of Error!!OCCUPANTS PER ROOM!!Occupied housing units"
"DP04_0077PE","Percent!!OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less"
"DP04_0077PM","Percent Margin of Error!!OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less"
"DP04_0078PE","Percent!!OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50"
"DP04_0078PM","Percent Margin of Error!!OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50"
"DP04_0079PE","Percent!!OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more"
"DP04_0079PM","Percent Margin of Error!!OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more"
"DP04_0080PE","Percent!!VALUE!!Owner-occupied units"
"DP04_0080PM","Percent Margin of Error!!VALUE!!Owner-occupied units"
"DP04_0081PE","Percent!!VALUE!!Owner-occupied units!!Less than $50,000"
"DP04_0081PM","Percent Margin of Error!!VALUE!!Owner-occupied units!!Less than $50,000"
"DP04_0082PE","Percent!!VALUE!!Owner-occupied units!!$50,000 to $99,999"
"DP04_0082PM","Percent Margin of Error!!VALUE!!Owner-occupied units!!$50,000 to $99,999"
"DP04_0083PE","Percent!!VALUE!!Owner-occupied units!!$100,000 to $149,999"
"DP04_0083PM","Percent Margin of Error!!VALUE!!Owner-occupied units!!$100,000 to $149,999"
"DP04_0084PE","Percent!!VALUE!!Owner-occupied units!!$150,000 to $199,999"
"DP04_0084PM","Percent Margin of Error!!VALUE!!Owner-occupied units!!$150,000 to $199,999"
"DP04_0085PE","Percent!!VALUE!!Owner-occupied units!!$200,000 to $299,999"
"DP04_0085PM","Percent Margin of Error!!VALUE!!Owner-occupied units!!$200,000 to $299,999"
"DP04_0086PE","Percent!!VALUE!!Owner-occupied units!!$300,000 to $499,999"
"DP04_0086PM","Percent Margin of Error!!VALUE!!Owner-occupied units!!$300,000 to $499,999"
"DP04_0087PE","Percent!!VALUE!!Owner-occupied units!!$500,000 to $999,999"
"DP04_0087PM","Percent Margin of Error!!VALUE!!Owner-occupied units!!$500,000 to $999,999"
"DP04_0088PE","Percent!!VALUE!!Owner-occupied units!!$1,000,000 or more"
"DP04_0088PM","Percent Margin of Error!!VALUE!!Owner-occupied units!!$1,000,000 or more"
"DP04_0089PE","Percent!!VALUE!!Owner-occupied units!!Median (dollars)"
"DP04_0089PM","Percent Margin of Error!!VALUE!!Owner-occupied units!!Median (dollars)"
"DP04_0090PE","Percent!!MORTGAGE STATUS!!Owner-occupied units"
"DP04_0090PM","Percent Margin of Error!!MORTGAGE STATUS!!Owner-occupied units"
"DP04_0091PE","Percent!!MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage"
"DP04_0091PM","Percent Margin of Error!!MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage"
"DP04_0092PE","Percent!!MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage"
"DP04_0092PM","Percent Margin of Error!!MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage"
"DP04_0093PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage"
"DP04_0093PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage"
"DP04_0094PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $500"
"DP04_0094PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $500"
"DP04_0095PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $999"
"DP04_0095PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $999"
"DP04_0096PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499"
"DP04_0096PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499"
"DP04_0097PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999"
"DP04_0097PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999"
"DP04_0098PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 to $2,499"
"DP04_0098PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 to $2,499"
"DP04_0099PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,500 to $2,999"
"DP04_0099PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,500 to $2,999"
"DP04_0100PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$3,000 or more"
"DP04_0100PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$3,000 or more"
"DP04_0101PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars)"
"DP04_0101PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars)"
"DP04_0102PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage"
"DP04_0102PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage"
"DP04_0103PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $250"
"DP04_0103PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $250"
"DP04_0104PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$250 to $399"
"DP04_0104PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$250 to $399"
"DP04_0105PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 to $599"
"DP04_0105PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 to $599"
"DP04_0106PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$600 to $799"
"DP04_0106PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$600 to $799"
"DP04_0107PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$800 to $999"
"DP04_0107PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$800 to $999"
"DP04_0108PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$1,000 or more"
"DP04_0108PM","Percent Margin of Error!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$1,000 or more"
"DP04_0109PE","Percent!!SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Median (dollars)"
