"Column Name","Label"
"S1201_C03_028M","Widowed!!Margin of Error!!NATIVITY!!Foreign born"
"S1201_C04_028E","Divorced!!Estimate!!NATIVITY!!Foreign born"
"S1201_C04_028M","Divorced!!Margin of Error!!NATIVITY!!Foreign born"
"S1201_C05_028E","Separated!!Estimate!!NATIVITY!!Foreign born"
"S1201_C05_028M","Separated!!Margin of Error!!NATIVITY!!Foreign born"
"S1201_C06_028E","Never married!!Estimate!!NATIVITY!!Foreign born"
"S1201_C06_028M","Never married!!Margin of Error!!NATIVITY!!Foreign born"
"S1201_C01_029E","Total!!Estimate!!LABOR FORCE PARTICIPATION!!Males 16 years and over"
"S1201_C01_029M","Total!!Margin of Error!!LABOR FORCE PARTICIPATION!!Males 16 years and over"
"S1201_C02_029E","Now married (except separated)!!Estimate!!LABOR FORCE PARTICIPATION!!Males 16 years and over"
"S1201_C02_029M","Now married (except separated)!!Margin of Error!!LABOR FORCE PARTICIPATION!!Males 16 years and over"
"S1201_C03_029E","Widowed!!Estimate!!LABOR FORCE PARTICIPATION!!Males 16 years and over"
"S1201_C03_029M","Widowed!!Margin of Error!!LABOR FORCE PARTICIPATION!!Males 16 years and over"
"S1201_C04_029E","Divorced!!Estimate!!LABOR FORCE PARTICIPATION!!Males 16 years and over"
"S1201_C04_029M","Divorced!!Margin of Error!!LABOR FORCE PARTICIPATION!!Males 16 years and over"
"S1201_C05_029E","Separated!!Estimate!!LABOR FORCE PARTICIPATION!!Males 16 years and over"
"S1201_C05_029M","Separated!!Margin of Error!!LABOR FORCE PARTICIPATION!!Males 16 years and over"
"S1201_C06_029E","Never married!!Estimate!!LABOR FORCE PARTICIPATION!!Males 16 years and over"
"S1201_C06_029M","Never married!!Margin of Error!!LABOR FORCE PARTICIPATION!!Males 16 years and over"
"S1201_C01_030E","Total!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C01_030M","Total!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C02_030E","Now married (except separated)!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C02_030M","Now married (except separated)!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C03_030E","Widowed!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C03_030M","Widowed!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C04_030E","Divorced!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C04_030M","Divorced!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C05_030E","Separated!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C05_030M","Separated!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C06_030E","Never married!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C06_030M","Never married!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C01_031E","Total!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force!!Females 16 years and over"
"S1201_C01_031M","Total!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force!!Females 16 years and over"
"S1201_C02_031E","Now married (except separated)!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force!!Females 16 years and over"
"S1201_C02_031M","Now married (except separated)!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force!!Females 16 years and over"
"S1201_C03_031E","Widowed!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force!!Females 16 years and over"
"S1201_C03_031M","Widowed!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force!!Females 16 years and over"
"S1201_C04_031E","Divorced!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force!!Females 16 years and over"
"S1201_C04_031M","Divorced!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force!!Females 16 years and over"
"S1201_C05_031E","Separated!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force!!Females 16 years and over"
"S1201_C05_031M","Separated!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force!!Females 16 years and over"
"S1201_C06_031E","Never married!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force!!Females 16 years and over"
"S1201_C06_031M","Never married!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force!!Females 16 years and over"
"S1201_C01_032E","Total!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C01_032M","Total!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C02_032E","Now married (except separated)!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C02_032M","Now married (except separated)!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C03_032E","Widowed!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C03_032M","Widowed!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C04_032E","Divorced!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C04_032M","Divorced!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C05_032E","Separated!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C05_032M","Separated!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C06_032E","Never married!!Estimate!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C06_032M","Never married!!Margin of Error!!LABOR FORCE PARTICIPATION!!In labor force"
"S1201_C01_033E","Total!!Estimate!!PERCENT IMPUTED!!Marital status"
"S1201_C01_033M","Total!!Margin of Error!!PERCENT IMPUTED!!Marital status"
"S1201_C02_033E","Now married (except separated)!!Estimate!!PERCENT IMPUTED!!Marital status"
"S1201_C02_033M","Now married (except separated)!!Margin of Error!!PERCENT IMPUTED!!Marital status"
"S1201_C03_033E","Widowed!!Estimate!!PERCENT IMPUTED!!Marital status"
"S1201_C03_033M","Widowed!!Margin of Error!!PERCENT IMPUTED!!Marital status"
"S1201_C04_033E","Divorced!!Estimate!!PERCENT IMPUTED!!Marital status"
"S1201_C04_033M","Divorced!!Margin of Error!!PERCENT IMPUTED!!Marital status"
"S1201_C05_033E","Separated!!Estimate!!PERCENT IMPUTED!!Marital status"
"S1201_C05_033M","Separated!!Margin of Error!!PERCENT IMPUTED!!Marital status"
"S1201_C06_033E","Never married!!Estimate!!PERCENT IMPUTED!!Marital status"
"S1201_C06_033M","Never married!!Margin of Error!!PERCENT IMPUTED!!Marital status"
