"GEO_ID","NAME","P001001",
"Geography","Geographic Area Name","Total",
"1500000US420035236001","Block Group 1, Census Tract 5236, Allegheny County, Pennsylvania","1818",
"1500000US420035236002","Block Group 2, Census Tract 5236, Allegheny County, Pennsylvania","922",
"1500000US420035236003","Block Group 3, Census Tract 5236, Allegheny County, Pennsylvania","2105",
"1500000US420035237011","Block Group 1, Census Tract 5237.01, Allegheny County, Pennsylvania","760",
"1500000US420035237012","Block Group 2, Census Tract 5237.01, Allegheny County, Pennsylvania","1761",
"1500000US420035237013","Block Group 3, Census Tract 5237.01, Allegheny County, Pennsylvania","910",
"1500000US420035237014","Block Group 4, Census Tract 5237.01, Allegheny County, Pennsylvania","748",
"1500000US420035237021","Block Group 1, Census Tract 5237.02, Allegheny County, Pennsylvania","1835",
"1500000US420035237022","Block Group 2, Census Tract 5237.02, Allegheny County, Pennsylvania","1599",
"1500000US420035237023","Block Group 3, Census Tract 5237.02, Allegheny County, Pennsylvania","1141",
"1500000US420035237024","Block Group 4, Census Tract 5237.02, Allegheny County, Pennsylvania","605",
"1500000US420035238001","Block Group 1, Census Tract 5238, Allegheny County, Pennsylvania","1288",
"1500000US420035238002","Block Group 2, Census Tract 5238, Allegheny County, Pennsylvania","816",
"1500000US420035238003","Block Group 3, Census Tract 5238, Allegheny County, Pennsylvania","840",
"1500000US420035238004","Block Group 4, Census Tract 5238, Allegheny County, Pennsylvania","1707",
"1500000US420035240001","Block Group 1, Census Tract 5240, Allegheny County, Pennsylvania","621",
"1500000US420035240002","Block Group 2, Census Tract 5240, Allegheny County, Pennsylvania","1036",
"1500000US420035240003","Block Group 3, Census Tract 5240, Allegheny County, Pennsylvania","817",
"1500000US420035251001","Block Group 1, Census Tract 5251, Allegheny County, Pennsylvania","2054",
"1500000US420035252001","Block Group 1, Census Tract 5252, Allegheny County, Pennsylvania","1432",
"1500000US420035252002","Block Group 2, Census Tract 5252, Allegheny County, Pennsylvania","575",
"1500000US420035253001","Block Group 1, Census Tract 5253, Allegheny County, Pennsylvania","780",
"1500000US420035253002","Block Group 2, Census Tract 5253, Allegheny County, Pennsylvania","1462",
"1500000US420035261011","Block Group 1, Census Tract 5261.01, Allegheny County, Pennsylvania","744",
"1500000US420035261012","Block Group 2, Census Tract 5261.01, Allegheny County, Pennsylvania","2572",
"1500000US420035261013","Block Group 3, Census Tract 5261.01, Allegheny County, Pennsylvania","2529",
"1500000US420035261014","Block Group 4, Census Tract 5261.01, Allegheny County, Pennsylvania","1057",
"1500000US420035261021","Block Group 1, Census Tract 5261.02, Allegheny County, Pennsylvania","2120",
"1500000US420035262011","Block Group 1, Census Tract 5262.01, Allegheny County, Pennsylvania","1255",
"1500000US420035262012","Block Group 2, Census Tract 5262.01, Allegheny County, Pennsylvania","2435",
"1500000US420035262021","Block Group 1, Census Tract 5262.02, Allegheny County, Pennsylvania","1188",
"1500000US420035262022","Block Group 2, Census Tract 5262.02, Allegheny County, Pennsylvania","2644",
"1500000US420035262023","Block Group 3, Census Tract 5262.02, Allegheny County, Pennsylvania","1228",
"1500000US420035263011","Block Group 1, Census Tract 5263.01, Allegheny County, Pennsylvania","1725",
"1500000US420035263012","Block Group 2, Census Tract 5263.01, Allegheny County, Pennsylvania","2380",
"1500000US420035263021","Block Group 1, Census Tract 5263.02, Allegheny County, Pennsylvania","1911",
"1500000US420035263022","Block Group 2, Census Tract 5263.02, Allegheny County, Pennsylvania","1074",
"1500000US420035263023","Block Group 3, Census Tract 5263.02, Allegheny County, Pennsylvania","1215",
"1500000US420035263024","Block Group 4, Census Tract 5263.02, Allegheny County, Pennsylvania","1049",
"1500000US420035509001","Block Group 1, Census Tract 5509, Allegheny County, Pennsylvania","821",
"1500000US420035509002","Block Group 2, Census Tract 5509, Allegheny County, Pennsylvania","1194",
"1500000US420035512001","Block Group 1, Census Tract 5512, Allegheny County, Pennsylvania","1078",
"1500000US420035512002","Block Group 2, Census Tract 5512, Allegheny County, Pennsylvania","1139",
"1500000US420035512003","Block Group 3, Census Tract 5512, Allegheny County, Pennsylvania","1153",
"1500000US420035513001","Block Group 1, Census Tract 5513, Allegheny County, Pennsylvania","949",
"1500000US420035513002","Block Group 2, Census Tract 5513, Allegheny County, Pennsylvania","1436",
"1500000US420035519001","Block Group 1, Census Tract 5519, Allegheny County, Pennsylvania","590",
"1500000US420035519002","Block Group 2, Census Tract 5519, Allegheny County, Pennsylvania","874",
"1500000US420035520001","Block Group 1, Census Tract 5520, Allegheny County, Pennsylvania","696",
"1500000US420035520002","Block Group 2, Census Tract 5520, Allegheny County, Pennsylvania","627",
"1500000US420035520003","Block Group 3, Census Tract 5520, Allegheny County, Pennsylvania","598",
"1500000US420035520004","Block Group 4, Census Tract 5520, Allegheny County, Pennsylvania","825",
"1500000US420035521001","Block Group 1, Census Tract 5521, Allegheny County, Pennsylvania","760",
"1500000US420035521002","Block Group 2, Census Tract 5521, Allegheny County, Pennsylvania","690",
"1500000US420035522001","Block Group 1, Census Tract 5522, Allegheny County, Pennsylvania","1100",
"1500000US420035523001","Block Group 1, Census Tract 5523, Allegheny County, Pennsylvania","468",
"1500000US420035523002","Block Group 2, Census Tract 5523, Allegheny County, Pennsylvania","472",
"1500000US420035523003","Block Group 3, Census Tract 5523, Allegheny County, Pennsylvania","1244",
"1500000US420035524001","Block Group 1, Census Tract 5524, Allegheny County, Pennsylvania","664",
"1500000US420035524002","Block Group 2, Census Tract 5524, Allegheny County, Pennsylvania","969",
"1500000US420035524003","Block Group 3, Census Tract 5524, Allegheny County, Pennsylvania","1384",
"1500000US420035604001","Block Group 1, Census Tract 5604, Allegheny County, Pennsylvania","717",
"1500000US420035604002","Block Group 2, Census Tract 5604, Allegheny County, Pennsylvania","842",
"1500000US420035605001","Block Group 1, Census Tract 5605, Allegheny County, Pennsylvania","963",
"1500000US420035605002","Block Group 2, Census Tract 5605, Allegheny County, Pennsylvania","1213",
"1500000US420035606001","Block Group 1, Census Tract 5606, Allegheny County, Pennsylvania","485",
"1500000US420035606002","Block Group 2, Census Tract 5606, Allegheny County, Pennsylvania","589",
"1500000US420035610001","Block Group 1, Census Tract 5610, Allegheny County, Pennsylvania","708",
"1500000US420035610002","Block Group 2, Census Tract 5610, Allegheny County, Pennsylvania","851",
"1500000US420035611001","Block Group 1, Census Tract 5611, Allegheny County, Pennsylvania","850",
"1500000US420035612001","Block Group 1, Census Tract 5612, Allegheny County, Pennsylvania","743",
"1500000US420035612002","Block Group 2, Census Tract 5612, Allegheny County, Pennsylvania","590",
"1500000US420035614001","Block Group 1, Census Tract 5614, Allegheny County, Pennsylvania","634",
"1500000US420035614002","Block Group 2, Census Tract 5614, Allegheny County, Pennsylvania","1119",
"1500000US420035614003","Block Group 3, Census Tract 5614, Allegheny County, Pennsylvania","1107",
"1500000US420035614004","Block Group 4, Census Tract 5614, Allegheny County, Pennsylvania","1379",
"1500000US420035615001","Block Group 1, Census Tract 5615, Allegheny County, Pennsylvania","1464",
"1500000US420035615002","Block Group 2, Census Tract 5615, Allegheny County, Pennsylvania","857",
"1500000US420035615003","Block Group 3, Census Tract 5615, Allegheny County, Pennsylvania","819",
"1500000US420035616001","Block Group 1, Census Tract 5616, Allegheny County, Pennsylvania","244",
"1500000US420035616002","Block Group 2, Census Tract 5616, Allegheny County, Pennsylvania","737",
"1500000US420035616003","Block Group 3, Census Tract 5616, Allegheny County, Pennsylvania","545",
"1500000US420035616004","Block Group 4, Census Tract 5616, Allegheny County, Pennsylvania","587",
"1500000US420035617001","Block Group 1, Census Tract 5617, Allegheny County, Pennsylvania","209",
"1500000US420035617002","Block Group 2, Census Tract 5617, Allegheny County, Pennsylvania","509",
"1500000US420035619001","Block Group 1, Census Tract 5619, Allegheny County, Pennsylvania","888",
"1500000US420035619002","Block Group 2, Census Tract 5619, Allegheny County, Pennsylvania","1344",
"1500000US420035620001","Block Group 1, Census Tract 5620, Allegheny County, Pennsylvania","1367",
"1500000US420035620002","Block Group 2, Census Tract 5620, Allegheny County, Pennsylvania","1168",
"1500000US420035620003","Block Group 3, Census Tract 5620, Allegheny County, Pennsylvania","712",
"1500000US420035623001","Block Group 1, Census Tract 5623, Allegheny County, Pennsylvania","554",
"1500000US420035623002","Block Group 2, Census Tract 5623, Allegheny County, Pennsylvania","716",
"1500000US420035623003","Block Group 3, Census Tract 5623, Allegheny County, Pennsylvania","650",
"1500000US420035623004","Block Group 4, Census Tract 5623, Allegheny County, Pennsylvania","510",
"1500000US420035623005","Block Group 5, Census Tract 5623, Allegheny County, Pennsylvania","567",
"1500000US420035623006","Block Group 6, Census Tract 5623, Allegheny County, Pennsylvania","472",
"1500000US420035624001","Block Group 1, Census Tract 5624, Allegheny County, Pennsylvania","808",
"1500000US420035624002","Block Group 2, Census Tract 5624, Allegheny County, Pennsylvania","463",
"1500000US420035624003","Block Group 3, Census Tract 5624, Allegheny County, Pennsylvania","327",
"1500000US420035624004","Block Group 4, Census Tract 5624, Allegheny County, Pennsylvania","736",
"1500000US420035624005","Block Group 5, Census Tract 5624, Allegheny County, Pennsylvania","399",
"1500000US420035625001","Block Group 1, Census Tract 5625, Allegheny County, Pennsylvania","301",
"1500000US420035625002","Block Group 2, Census Tract 5625, Allegheny County, Pennsylvania","590",
"1500000US420035625003","Block Group 3, Census Tract 5625, Allegheny County, Pennsylvania","907",
"1500000US420035625004","Block Group 4, Census Tract 5625, Allegheny County, Pennsylvania","1234",
"1500000US420035626001","Block Group 1, Census Tract 5626, Allegheny County, Pennsylvania","254",
"1500000US420035626002","Block Group 2, Census Tract 5626, Allegheny County, Pennsylvania","1033",
"1500000US420035626003","Block Group 3, Census Tract 5626, Allegheny County, Pennsylvania","786",
"1500000US420035626004","Block Group 4, Census Tract 5626, Allegheny County, Pennsylvania","562",
"1500000US420035627001","Block Group 1, Census Tract 5627, Allegheny County, Pennsylvania","462",
"1500000US420035627002","Block Group 2, Census Tract 5627, Allegheny County, Pennsylvania","933",
"1500000US420035628001","Block Group 1, Census Tract 5628, Allegheny County, Pennsylvania","570",
"1500000US420035628002","Block Group 2, Census Tract 5628, Allegheny County, Pennsylvania","1027",
"1500000US420035629001","Block Group 1, Census Tract 5629, Allegheny County, Pennsylvania","635",
"1500000US420035629002","Block Group 2, Census Tract 5629, Allegheny County, Pennsylvania","362",
"1500000US420035629003","Block Group 3, Census Tract 5629, Allegheny County, Pennsylvania","929",
"1500000US420035630001","Block Group 1, Census Tract 5630, Allegheny County, Pennsylvania","1002",
"1500000US420035630002","Block Group 2, Census Tract 5630, Allegheny County, Pennsylvania","755",
"1500000US420035630003","Block Group 3, Census Tract 5630, Allegheny County, Pennsylvania","614",
"1500000US420035630004","Block Group 4, Census Tract 5630, Allegheny County, Pennsylvania","477",
"1500000US420035631001","Block Group 1, Census Tract 5631, Allegheny County, Pennsylvania","990",
"1500000US420035631002","Block Group 2, Census Tract 5631, Allegheny County, Pennsylvania","2076",
"1500000US420035631003","Block Group 3, Census Tract 5631, Allegheny County, Pennsylvania","483",
"1500000US420035632001","Block Group 1, Census Tract 5632, Allegheny County, Pennsylvania","303",
"1500000US420035632002","Block Group 2, Census Tract 5632, Allegheny County, Pennsylvania","969",
"1500000US420035632003","Block Group 3, Census Tract 5632, Allegheny County, Pennsylvania","1167",
"1500000US420035633001","Block Group 1, Census Tract 5633, Allegheny County, Pennsylvania","639",
"1500000US420035633002","Block Group 2, Census Tract 5633, Allegheny County, Pennsylvania","810",
"1500000US420035638001","Block Group 1, Census Tract 5638, Allegheny County, Pennsylvania","697",
"1500000US420035638002","Block Group 2, Census Tract 5638, Allegheny County, Pennsylvania","1916",
"1500000US420035638003","Block Group 3, Census Tract 5638, Allegheny County, Pennsylvania","205",
"1500000US420035638004","Block Group 4, Census Tract 5638, Allegheny County, Pennsylvania","70",
"1500000US420035638005","Block Group 5, Census Tract 5638, Allegheny County, Pennsylvania","547",
"1500000US420035638006","Block Group 6, Census Tract 5638, Allegheny County, Pennsylvania","371",
"1500000US420035639001","Block Group 1, Census Tract 5639, Allegheny County, Pennsylvania","800",
"1500000US420035639002","Block Group 2, Census Tract 5639, Allegheny County, Pennsylvania","1251",
"1500000US420035639003","Block Group 3, Census Tract 5639, Allegheny County, Pennsylvania","892",
"1500000US420035639004","Block Group 4, Census Tract 5639, Allegheny County, Pennsylvania","984",
"1500000US420035640001","Block Group 1, Census Tract 5640, Allegheny County, Pennsylvania","2843",
"1500000US420035640002","Block Group 2, Census Tract 5640, Allegheny County, Pennsylvania","2243",
"1500000US420035640003","Block Group 3, Census Tract 5640, Allegheny County, Pennsylvania","383",
"1500000US420035641001","Block Group 1, Census Tract 5641, Allegheny County, Pennsylvania","427",
"1500000US420035641002","Block Group 2, Census Tract 5641, Allegheny County, Pennsylvania","455",
"1500000US420035642001","Block Group 1, Census Tract 5642, Allegheny County, Pennsylvania","351",
"1500000US420035642002","Block Group 2, Census Tract 5642, Allegheny County, Pennsylvania","932",
"1500000US420035642003","Block Group 3, Census Tract 5642, Allegheny County, Pennsylvania","941",
"1500000US420035644001","Block Group 1, Census Tract 5644, Allegheny County, Pennsylvania","977",
"1500000US420035644002","Block Group 2, Census Tract 5644, Allegheny County, Pennsylvania","1149",
"1500000US420035644003","Block Group 3, Census Tract 5644, Allegheny County, Pennsylvania","1010",
"1500000US420035644004","Block Group 4, Census Tract 5644, Allegheny County, Pennsylvania","1246",
"1500000US420035644005","Block Group 5, Census Tract 5644, Allegheny County, Pennsylvania","604",
"1500000US420035644006","Block Group 6, Census Tract 5644, Allegheny County, Pennsylvania","580",
"1500000US420035644007","Block Group 7, Census Tract 5644, Allegheny County, Pennsylvania","54",
"1500000US420035645001","Block Group 1, Census Tract 5645, Allegheny County, Pennsylvania","1560",
"1500000US420035645002","Block Group 2, Census Tract 5645, Allegheny County, Pennsylvania","1125",
"1500000US420035645003","Block Group 3, Census Tract 5645, Allegheny County, Pennsylvania","518",
"1500000US420039800001","Block Group 1, Census Tract 9800, Allegheny County, Pennsylvania","540",
"1500000US420039801001","Block Group 1, Census Tract 9801, Allegheny County, Pennsylvania","18",
"1500000US420039803001","Block Group 1, Census Tract 9803, Allegheny County, Pennsylvania","1",
"1500000US420039804001","Block Group 1, Census Tract 9804, Allegheny County, Pennsylvania","21",
"1500000US420039805001","Block Group 1, Census Tract 9805, Allegheny County, Pennsylvania","27",
"1500000US420039806001","Block Group 1, Census Tract 9806, Allegheny County, Pennsylvania","11",
"1500000US420039807001","Block Group 1, Census Tract 9807, Allegheny County, Pennsylvania","19",
"1500000US420039808001","Block Group 1, Census Tract 9808, Allegheny County, Pennsylvania","0",
"1500000US420039809001","Block Group 1, Census Tract 9809, Allegheny County, Pennsylvania","1797",
"1500000US420039810001","Block Group 1, Census Tract 9810, Allegheny County, Pennsylvania","4",
"1500000US420039811001","Block Group 1, Census Tract 9811, Allegheny County, Pennsylvania","7",
"1500000US420039812001","Block Group 1, Census Tract 9812, Allegheny County, Pennsylvania","0",
"1500000US420039818001","Block Group 1, Census Tract 9818, Allegheny County, Pennsylvania","461",
"1500000US420039822001","Block Group 1, Census Tract 9822, Allegheny County, Pennsylvania","4816",
